Pregabalin G.L. 100 mg-Hartkapseln;Arzneispezialitaet;Pregabalin G.L. 100 mg-Hartkapseln;136362;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin G.L. 200 mg-Hartkapseln;Arzneispezialitaet;Pregabalin G.L. 200 mg-Hartkapseln;136363;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin G.L. 25 mg-Hartkapseln;Arzneispezialitaet;Pregabalin G.L. 25 mg-Hartkapseln;136359;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin G.L. 50 mg-Hartkapseln;Arzneispezialitaet;Pregabalin G.L. 50 mg-Hartkapseln;136361;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Krka 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin Krka 100 mg Hartkapseln;135952;Krka, d. d., Novo mesto, Smarjeska cesta 6, 8501 Novo mesto, Slowenien;42011;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Krka 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin Krka 200 mg Hartkapseln;135954;Krka, d. d., Novo mesto, Smarjeska cesta 6, 8501 Novo mesto, Slowenien;42011;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Krka 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin Krka 25 mg Hartkapseln;135949;Krka, d. d., Novo mesto, Smarjeska cesta 6, 8501 Novo mesto, Slowenien;42011;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Krka 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin Krka 50 mg Hartkapseln;135950;Krka, d. d., Novo mesto, Smarjeska cesta 6, 8501 Novo mesto, Slowenien;42011;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Mylan Pharma 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan Pharma 100 mg Hartkapseln;EU/1/15/998/023-027;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Mylan Pharma 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan Pharma 200 mg Hartkapseln;EU/1/15/998/035-039;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Mylan Pharma 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan Pharma 25 mg Hartkapseln;EU/1/15/998/001-008;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Mylan Pharma 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan Pharma 50 mg Hartkapseln;EU/1/15/998/009-015;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Mylan 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan 100 mg Hartkapseln;EU/1/15/997/023-027;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Mylan 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan 200 mg Hartkapseln;EU/1/15/997/035-039;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Mylan 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan 25 mg Hartkapseln;EU/1/15/997/001-008;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Mylan 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin Mylan 50 mg Hartkapseln;EU/1/15/997/009-015;Generics (UK) Ltd, Station Close, Potters Bar -, EN6 1TL Hertfordshire, Vereinigtes Koenigreich;42180;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Pfizer 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin Pfizer 100 mg Hartkapseln;EU/1/14/916/020-023;Pfizer Ltd, Ramsgate Road -, CT13 9NJ Sandwich, Kent, Vereinigtes Koenigreich;41739;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Pfizer 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin Pfizer 200 mg Hartkapseln;EU/1/14/916/030-033;Pfizer Ltd, Ramsgate Road -, CT13 9NJ Sandwich, Kent, Vereinigtes Koenigreich;41739;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Pfizer 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin Pfizer 25 mg Hartkapseln;EU/1/14/916/001-007;Pfizer Ltd, Ramsgate Road -, CT13 9NJ Sandwich, Kent, Vereinigtes Koenigreich;41739;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Pfizer 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin Pfizer 50 mg Hartkapseln;EU/1/14/916/008-013;Pfizer Ltd, Ramsgate Road -, CT13 9NJ Sandwich, Kent, Vereinigtes Koenigreich;41739;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin ratiopharm 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin ratiopharm 100 mg Hartkapseln;136084;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;42104;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin ratiopharm 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin ratiopharm 200 mg Hartkapseln;136087;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;42093;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin ratiopharm 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin ratiopharm 25 mg Hartkapseln;136080;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;42093;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin ratiopharm 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin ratiopharm 50 mg Hartkapseln;136082;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;42093;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Sandoz GmbH 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz GmbH 100 mg Hartkapseln;EU/1/15/1012/034-041;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Sandoz GmbH 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz GmbH 200 mg Hartkapseln;EU/1/15/1012/057-062;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Sandoz GmbH 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz GmbH 25 mg Hartkapseln;EU/1/15/1012/001-010;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Sandoz GmbH 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz GmbH 50 mg Hartkapseln;EU/1/15/1012/011-017;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Sandoz 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz 100 mg Hartkapseln;EU/1/15/1011/034-041;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Sandoz 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz 200 mg Hartkapseln;EU/1/15/1011/057-062;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Sandoz 25 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz 25 mg Hartkapseln;EU/1/15/1011/001-010,084;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Sandoz 50 mg Hartkapseln;Arzneispezialitaet;Pregabalin Sandoz 50 mg Hartkapseln;EU/1/15/1011/011-017,085;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;42174;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin STADA 100 mg Hartkapseln;Arzneispezialitaet;Pregabalin STADA 100 mg Hartkapseln;136412;STADA Arzneimittel GmbH, Muthgasse 36/2, 1190 Wien, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin STADA 200 mg Hartkapseln;Arzneispezialitaet;Pregabalin STADA 200 mg Hartkapseln;136414;STADA Arzneimittel GmbH, Muthgasse 36/2, 1190 Wien, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin STADA 300 mg Hartkapseln;Arzneispezialitaet;Pregabalin STADA 300 mg Hartkapseln;136416;STADA Arzneimittel GmbH, Muthgasse 36/2, 1190 Wien, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin STADA 75 mg Hartkapseln;Arzneispezialitaet;Pregabalin STADA 75 mg Hartkapseln;136411;STADA Arzneimittel GmbH, Muthgasse 36/2, 1190 Wien, Oesterreich;42233;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Zentiva k.s. 150 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva k.s. 150 mg Hartkapseln;EU/1/16/1166/017-019;Zentiva, k.s., U kabelovny 130, 102 37 Praha 10 – Dolní M?cholupy, Tschechische Republik;42793;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Zentiva k.s. 225 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva k.s. 225 mg Hartkapseln;EU/1/16/1166/023-025;Zentiva, k.s., U kabelovny 130, 102 37 Praha 10 – Dolní M?cholupy, Tschechische Republik;42793;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Zentiva k.s. 300 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva k.s. 300 mg Hartkapseln;EU/1/16/1166/026-028;Zentiva, k.s., U kabelovny 130, 102 37 Praha 10 – Dolní M?cholupy, Tschechische Republik;42793;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Zentiva k.s. 75 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva k.s. 75 mg Hartkapseln;EU/1/16/1166/011-013;Zentiva, k.s., U kabelovny 130, 102 37 Praha 10 – Dolní M?cholupy, Tschechische Republik;42793;Pregabalin;N03AX16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Zentiva 150 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva 150 mg Hartkapseln;EU/1/15/1021/017-019;Zentiva k.s., U kabelovny 130, 102 37 Praha 10, Tschechische Republik;42202;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Zentiva 225 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva 225 mg Hartkapseln;EU/1/15/1021/023-025;Zentiva k.s., U kabelovny 130, 102 37 Praha 10, Tschechische Republik;42202;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregabalin Zentiva 300 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva 300 mg Hartkapseln;EU/1/15/1021/026-028;Zentiva k.s., U kabelovny 130, 102 37 Praha 10, Tschechische Republik;42202;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregabalin Zentiva 75 mg Hartkapseln;Arzneispezialitaet;Pregabalin Zentiva 75 mg Hartkapseln;EU/1/15/1021/011-013;Zentiva k.s., U kabelovny 130, 102 37 Praha 10, Tschechische Republik;42202;Pregabalin;N03AX16;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregamid 150 mg-Hartkapseln;Arzneispezialitaet;Pregamid 150 mg-Hartkapseln;136258;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42179;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregamid 225 mg-Hartkapseln;Arzneispezialitaet;Pregamid 225 mg-Hartkapseln;136260;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42179;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregamid 300 mg-Hartkapseln;Arzneispezialitaet;Pregamid 300 mg-Hartkapseln;136261;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42179;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Pregamid 75 mg-Hartkapseln;Arzneispezialitaet;Pregamid 75 mg-Hartkapseln;136256;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;42179;Pregabalin;N03AX16;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pregnyl 5000 I. E. - Pulver und Loesungsmittel zur Herstellung einer Injektionsloesung;Arzneispezialitaet;Pregnyl 5000 I. E. - Pulver und Loesungsmittel zur Herstellung einer Injektionsloesung;5989;Merck Sharp & Dohme Gesellschaft mbH, ARES Tower, Donau-City-Strasse 11, 12., 1220 Wien, Oesterreich;30771;Gonadotropes Hormon;G03GA01;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;1
Prepandrix, Prae-pandemischer Influenza-Impfstoff (H5N1) (Spaltvirus, inaktiviert, adjuvantiert) 3,75 µg HA Suspension und Emulsion zur Herstellung einer Emulsion zur Injektion;Arzneispezialitaet;Prepandrix, Prae-pandemischer Influenza-Impfstoff (H5N1) (Spaltvirus, inaktiviert, adjuvantiert) 3,75 µg HA Suspension und Emulsion zur Herstellung einer Emulsion zur Injektion;EU/1/08/453/002;GlaxoSmithKline Biologicals s.a. - inaktiv, Rue de l'Institut, 89 -, 1330 Rixensart, Belgien;40032;Influenzavirus (Auszug, Produkte);J07BB02;0;0;1;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;0
PRETERAX ARGININ 2,5 mg/0,625 mg - Filmtabletten;Arzneispezialitaet;PRETERAX ARGININ 2,5 mg/0,625 mg - Filmtabletten;1-26835;Servier Austria GmbH, Mariahilferstrasse 20, 1070 Wien, Oesterreich;39108;Perindopril Arginin, Indapamid;C09BA04;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Previcox 227 mg Kautabletten fuer Hunde;Arzneispezialitaet;Previcox 227 mg Kautabletten fuer Hunde;EU/2/04/045/003-004,006,009;Merial S.A.S., Avenue Tony Garnier 29, 69007 Lyon, Frankreich;38243;Firocoxib;QM01AH90;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Previron 200 mg/ml Injektionsloesung fuer Schweine;Arzneispezialitaet;Previron 200 mg/ml Injektionsloesung fuer Schweine;837260;Laboratorios Hipra S.A., Avenida la Selva 135, 17170 Amer (Girona), Spanien;42671;Gleptoferron;QB03AC;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
PREVYMIS 240 mg Filmtabletten;Arzneispezialitaet;PREVYMIS 240 mg Filmtabletten;EU/1/17/1245/001;Merck Sharp & Dohme Ltd, Hertford Road Hoddesdon -, EN11 9BU Hertfordshire, Vereinigtes Koenigreich;43108;Letermovir;J05AX18;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
PREVYMIS 480 mg Filmtabletten;Arzneispezialitaet;PREVYMIS 480 mg Filmtabletten;EU/1/17/1245/002;Merck Sharp & Dohme Ltd, Hertford Road Hoddesdon -, EN11 9BU Hertfordshire, Vereinigtes Koenigreich;43108;Letermovir;J05AX18;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
PREZISTA 100 mg/ml Suspension zum Einnehmen;Arzneispezialitaet;PREZISTA 100 mg/ml Suspension zum Einnehmen;EU/1/06/380/006;Janssen-Cilag International NV, Turnhoutseweg 30, 2340 Beerse, Belgien;41206;Darunavir Ethanolat;J05AE10;0;0;;;;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
PREZISTA 300 mg Filmtabletten;Arzneispezialitaet;PREZISTA 300 mg Filmtabletten;EU/1/06/380/001;Janssen-Cilag International NV, Turnhoutseweg 30, 2340 Beerse, Belgien;39125;Darunavir Ethanolat;J05AE10;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
PREZISTA 600 mg Filmtabletten;Arzneispezialitaet;PREZISTA 600 mg Filmtabletten;EU/1/06/380/002;Janssen-Cilag International NV, Turnhoutseweg 30, 2340 Beerse, Belgien;39842;Darunavir;J05AE10;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
PREZISTA 800 mg Filmtabletten;Arzneispezialitaet;PREZISTA 800 mg Filmtabletten;EU/1/06/380/007-008;Janssen-Cilag International NV, Turnhoutseweg 30, 2340 Beerse, Belgien;41288;Darunavir Ethanolat;J05AE10;0;0;;;;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prialt 25 Mikrogramm/ml Infusionsloesung;Arzneispezialitaet;Prialt 25 Mikrogramm/ml Infusionsloesung;EU/1/04/302/004;Eisai Manufacturing Ltd, European Knowledge Centre, Mosquito Way -, AL10 9SN Hatfield/Hertfordshire, Vereinigtes Koenigreich;38805;Ziconotid Acetat;N02BG08;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
PRICK TEST LETI;Arzneispezialitaet;PRICK TEST LETI;ALL-0081;LETI Pharma GmbH, Gutenbergstrasse 10, 85737 Ismaning, Deutschland;43004;Betula Spp. (Allerg.);V04CL;0;0;;;;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Allergenherstellverfahren;Human;;;;;;;;;;;1
PRID alpha 1,55 g - Vaginales Wirkstofffreisetzungssystem fuer Rinder;Arzneispezialitaet;PRID alpha 1,55 g - Vaginales Wirkstofffreisetzungssystem fuer Rinder;8-00669;Ceva Sante Animale, La Ballastière -, 33501 Libourne, Frankreich;38835;Progesteron;QG03DA04;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
